TYPE	V001	V003	V004	V005	V006	V007	V008	V010	V011	V014	V015	V016	V017	V018	V019	V020	V021	V022	V023	V024	V025	V026	V027	V028	V029	V030	V031	V032	V032_R	V033	V034	V034_R	V035	V036	V037	V038	V039	V040	V041	V042	V043	V044	V045	V046	V047	V048	V049	V050	V051	V052	V053	V054	V055	V056	V057	V058	V059	V060	V061	V062	V063	V064	V065	V066	V067	V068	V069	V070	V071	V072	V073	V074	V075	V076	V077	V078	V079	V080	V081	V082	V083	V084	V085	V086	V087	V088	V089	V090	V091	V092	V093	V094	V095	V096	V097	V098	V099	V100	V101	V102	V103	V104	V105	V106	V107	V108	V109	V110	V111	V112	V113	V114	V115	V116	V117	V118	V119	V120	V121	V122	V123	V124	V125	V126	V127	V128	V129	V130	V131	V132	V133	V134	V135	V136	V137	V138	V139	V140	V141	V142	V143	V144	V145	V146	V147	V148	V149	V150	V151	V152	V153	V154	V155	V156	V157	V158	V159	V160	V161	V162	V163	V164	V165	V166	V167	V168	V169	V170	V171	V172	V173	V174	V175	V176	V177	V178	V179	V180	V181	V182	V183	V184	V185	V186	V187	V188	V189	V190	V191	V192	V193	V194	V195	V196	V197	V198	V199	V200	V201	V202	V203	V204	V205	V206	V207	V208	V209	V210	V211	V212	V213	V214	V215	V216	V217	V218	V219	V220	V221	V222	V223	V224	V225	V226	V227	V228	V229	V230	V231	V232	V233	V234	V235	V236	V237	V238	V239	V240	V241	V242	V243	V244	V245	V246	V247	V248	V249	V250	V251	V252	V253	V254	V255	V256	V257	V258	V259	V260	V261	V262	V263	V264	V265	V266	V267	V268	V269	V270	V271
-4	2	 	HAX	 	 	 	 	 	 	CX	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	 	-4	-4	 	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-9	-9	-9	-4	-4	708	0	-1	-4	11	0	-1	-4	719	0	-1	-4	575	0	144	0	719	0	359	0	51	0	410	0	380	0	9	0	15	0	1	0	2	0	1	0	2	0	0	0	 	410	0	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4
-4	2	 	BMX	 	 	 	 	 	 	CX	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	 	-4	-4	 	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-9	-9	-9	-4	-4	770	0	-1	-4	15	0	-1	-4	785	0	-1	-4	521	0	264	0	785	0	325	0	111	0	436	0	177	0	221	0	25	0	4	0	3	0	1	0	5	0	0	0	 	436	0	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4
-4	2	 	FLX	 	 	 	 	 	 	CX	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	 	-4	-4	 	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-9	-9	-9	-4	-4	847	0	-1	-4	6	0	-1	-4	853	0	-1	-4	673	0	180	0	853	0	445	0	45	0	490	0	331	0	33	0	106	0	7	0	4	0	2	0	7	0	0	0	 	490	0	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4
-4	2	 	VIX	 	 	 	 	 	 	CX	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	 	-4	-4	 	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-9	-9	-9	-4	-4	847	0	-1	-4	18	0	-1	-4	865	0	-1	-4	694	0	171	0	865	0	445	0	52	0	497	0	177	0	50	0	246	0	5	0	12	0	3	0	4	0	0	0	 	497	0	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4
-4	2	 	BUX	 	 	 	 	 	 	CX	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	 	-4	-4	 	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-9	-9	-9	-4	-4	1173	0	-1	-4	6	0	-1	-4	1179	0	-1	-4	761	0	418	0	1179	0	433	0	95	0	528	0	197	0	286	0	31	0	2	0	5	0	0	0	7	0	0	0	 	528	0	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4
-4	2	 	COX	 	 	 	 	 	 	CX	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	 	-4	-4	 	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-9	-9	-9	-4	-4	1184	0	-1	-4	17	0	-1	-4	1201	0	-1	-4	904	0	297	0	1201	0	588	0	98	0	686	0	315	0	209	0	141	0	5	0	4	0	0	0	12	0	0	0	 	686	0	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4
-4	2	 	Wal	 	 	 	 	 	 	CX	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	 	-4	-4	 	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-9	-9	-9	-4	-4	112	0	2	0	0	0	-4	-4	114	0	-4	-4	70	0	44	0	114	0	56	0	26	0	82	0	75	0	3	0	2	0	1	0	0	0	0	0	1	0	0	0	 	82	0	12	9	0	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4
1	1	PGA081	Wal	NORTHWEST RSAT	97 KEVIN LN	ROCK SPRING	GA	30739	2272	A	0	1	0	0	0	0	0	0	0	0	0	 	2	 	3	1	Walker SP	2	1	1	3	2	 	2	2	200	0	0	-9	-4	2	-9	-9	-9	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-9	-9	-9	-4	-4	-3	-4	-3	-4	-3	-4	-4	-4	-3	-4	-4	-4	-3	-4	-3	-4	-3	-4	-3	-4	-3	-4	-3	-4	-3	-4	-3	-4	-3	-4	-3	-4	-3	-4	-3	-4	-3	-4	-3	-4	 	-3	-4	-3	-3	-3	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	1	-4	-4	-4	-4	0	1	0	0	0	0	 	1	1	0	0	0	1	0	1	1	0	0	0	 	0	1	1	1	0	0	0	0	0	0	 	0
1	1	PFL058	 	GULF CORRECTIONAL INSTITUTION- ANNEX	699 IKE STEELE RD	WEWAHITCHKA	FL	32465	2433	A	1	0	0	0	0	0	0	0	0	0	1	FAITH	1	 	3	1	GULF CI- MAIN UNIT (109)  GULF FORESTRY CAMP (170)	2	1	1	2	1	 	2	2	1227	0	0	-9	-4	2	-9	-9	-9	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	 	2	2017	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	1	0	1	0	0	0	 	1	0	0	0	0	0	-9	-9	-9	1	0	34	0	0	0	0	0	0	0	34	0	0	0	24	0	10	0	34	0	24	0	10	0	34	0	30	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	 	34	0	0	0	0	0	0	336	0	1	0	0	0	14	0	14	0	0	0	1	0	0	0	0	0	0	0	0	0	1	 	0	0	0	0	0	0	0	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	0	 	1
2	1	FKS378	 	MIRROR, INC.	236 S PATTIE AVE	WICHITA	KS	67211	1719	B	0	0	0	0	0	1	0	0	0	0	0	 	6	 	1	1	RRC Wichita - Toben  RRC Topeka	5	2	2	-9	-9	 	-9	-9	-9	-4	-4	-4	-4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	0	0	4	0	4	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	 	4	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	4	0	0	0	0	0	4	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	4	0	4	0	0	0	0	0	0	0	0	0	 	4	0	0	0	0	0	0	0	 	0	0	0	0	0	0	-9	-9	-9	4	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	-9	-9	-9	-9	-9	-9	 	0	0	0	0	0	1	1	1	1	0	1	0	 	0	0	0	0	0	0	0	0	1	0	 	0
1	1	PVA037	 	MCV HOSPITAL SECURITY CARE UNIT	401 N 12TH ST	RICHMOND	VA	23298	5035	A	0	0	0	1	0	0	0	0	0	0	0	 	4	 	3	1	All are linked together under one Director and one general fund budget	2	1	3	6	-4	Definitions provided do not match VADOC definitions	2	2	-4	-4	-4	-4	-4	2	-9	-9	-9	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	4	0	1	0	5	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	 	5	0	-1	-4	-1	-4	-1	-4	-1	-4	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-1	-4	-1	-4	-1	-4	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	5	0	5	0	0	0	 	5	0	0	0	0	0	-9	-9	-9	5	0	77	0	-4	-4	0	0	-4	-4	77	0	-4	-4	51	0	26	0	77	0	50	0	25	0	75	0	10	0	60	0	2	0	0	0	3	0	0	0	0	0	0	0	 	75	0	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	1	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	 	0
1	1	PFL057	 	GULF CORRECTIONAL INSTITUTION	500 IKE STEELE RD	WEWAHITCHKA	FL	32465	2428	A	1	0	0	0	0	0	0	0	0	0	1	FAITH	1	 	3	1	GULF CI- ANNEX (150)  GULF FORESTRY CAMP (170)	2	1	1	2	1	 	2	2	1407	0	0	-9	-4	2	-9	-9	-9	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	 	2	2017	5	0	0	0	5	0	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	 	5	0	4	0	1	0	0	0	0	0	5	0	5	0	0	0	0	0	5	0	4	0	1	0	0	0	5	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	5	0	5	0	0	0	 	5	0	0	0	0	0	-9	-9	-9	5	0	226	0	0	0	0	0	5	0	226	0	5	0	137	0	94	0	231	0	112	0	59	0	171	0	135	0	27	0	3	0	0	0	4	0	0	0	2	0	0	0	 	171	0	20	26	7	0	0	422	0	0	0	0	0	5	0	5	0	0	0	1	0	0	0	0	0	1	0	1	0	0	 	1	1	0	0	0	0	1	1	0	0	0	1	FAITH & CHARACTER	0	1	1	1	0	0	1	0	0	0	 	0
2	1	PWI003	 	ARC HOUSE - DAYTON STREET	2009 E DAYTON ST	MADISON	WI	53704	4720	B	0	1	0	0	0	1	0	0	0	0	0	 	2	 	1	1	ARC House  ARC Maternal and Infant Program  ARC Fond du Lac  ARC Milwaukee Women's Program	5	2	2	-9	-9	 	-9	-9	-9	-4	-4	-4	-4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	0	0	8	0	8	0	0	0	0	0	0	0	6	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	 	8	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	8	1	0	1	0	1	8	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	8	0	8	0	0	0	 	8	0	0	0	0	0	-9	-9	-9	8	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	 	1	1	1	1	0	1	1	1	1	0	1	0	 	0	0	0	0	0	0	0	0	0	0	 	1
2	1	PCT012	 	CONNECTION HOUSE	167 LIBERTY ST	MIDDLETOWN	CT	06457	2636	B	0	0	0	0	0	1	0	0	0	0	0	 	6	 	1	1	eddy center  cochegan house  january center	5	2	2	-9	-9	 	-9	-9	-9	-4	-4	-4	-4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	0	0	8	1	8	0	0	0	0	0	0	0	-1	-4	-1	-4	-1	-4	-1	-4	-1	-4	-1	-4	-1	-4	-1	-4	 	-1	-4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	8	1	0	0	0	0	8	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	8	1	8	1	0	0	 	8	0	0	0	0	0	-9	-9	-9	8	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	4	0	-9	-9	-9	-9	-9	-9	 	1	1	1	1	1	1	1	1	1	0	1	0	 	0	1	1	1	1	1	1	1	1	0	 	0
2	1	PCT019	 	ENTERPRISE HOUSE	500-532 WEST AVENUE	BRIDGEPORT	CT	06604	 	B	0	0	0	0	0	1	0	0	0	0	0	 	6	 	1	2	 	5	2	1	-9	-9	 	-9	-9	-9	-4	-4	-4	-4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	8	0	0	0	8	0	0	0	0	0	0	0	1	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	 	8	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	8	0	0	0	0	0	8	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	8	0	8	0	0	0	 	8	0	0	0	0	0	-9	-9	-9	8	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	0	-9	-9	-9	-9	-9	-9	 	1	1	0	1	0	1	1	0	0	0	0	0	 	0	1	1	1	1	0	1	0	0	0	 	0
2	1	FWV360	 	MINT/MOTHERS &INFANTS TOGETHER	4374 DENMAR RD	HILLSBORO	WV	24946	8510	B	1	0	0	0	0	1	0	0	0	0	0	 	6	 	3	2	 	5	2	2	-9	-9	 	-9	-9	-9	-4	-4	-4	-4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	0	0	9	0	9	0	0	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	9	0	0	0	0	0	9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	9	0	9	0	0	0	0	0	0	0	0	0	 	9	0	0	0	0	0	0	0	 	0	0	0	0	0	0	-9	-9	-9	9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	 	1	1	1	0	0	1	1	1	1	0	0	0	 	0	1	1	1	0	0	0	0	1	0	 	0
2	1	PND004	 	CENTRE INC. GRAND FORKS	201 S 4TH ST	GRAND FORKS	ND	58201	4737	B	1	1	0	0	0	1	0	0	0	0	0	 	6	 	1	1	Centre Inc. Fargo123  Centre Inc. Fargo3501  Centre Inc. Mandan	5	2	1	-9	-9	 	-9	-9	-9	-4	-4	-4	-4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	9	0	0	0	9	0	0	0	0	0	0	0	6	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	 	9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	9	1	0	1	0	1	9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	9	0	9	0	0	0	 	9	0	0	0	0	0	-9	-9	-9	9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	-9	-9	-9	-9	-9	-9	 	1	1	0	0	0	0	1	1	0	0	0	1	Case Management	0	0	0	0	0	0	0	0	0	0	 	1
